employee_id,department,years_of_service,performance_score,basic_salary,hra,other_allowances,overtime_hours,bonuses,tax_deductions,other_deductions,net_salary,is_anomaly,anomaly_type
EMP00081,Operations,27,56.9,38520.12,14032.84,8038.75,2.1,0.0,9496.93,844.09,51009.05,0,Normal
EMP00520,Engineering,19,67.9,35637.26,12741.27,6238.01,2.0,0.0,8208.54,1239.33,45836.87,0,Normal
EMP00819,Engineering,29,54.3,50298.9,22360.25,5609.02,1.1,0.0,7072.74,1996.3,69717.84,0,Normal
EMP00814,Management,4,61.1,70914.05,26245.58,14370.53,1.6,3876.06,19024.21,3083.97,94361.75,0,Normal
EMP00030,Engineering,16,97.3,67529.93,22074.66,8986.59,0.5,0.0,18122.45,3246.23,77539.05,0,Normal
EMP00472,Management,14,83.6,44441.6,22029.93,6130.89,5.1,0.0,11586.3,2312.81,60828.17,0,Normal
EMP00166,Operations,28,73.4,38393.33,18047.54,5809.53,22.3,0.0,6795.3,1157.31,62324.4,0,Normal
EMP00249,Management,7,81.7,117590.74,43877.36,21135.27,3.3,0.0,28461.04,7107.19,150673.1,0,Normal
EMP00308,Sales,4,56.4,62618.48,21166.4,14195.6,7.3,0.0,16638.11,1337.17,84290.65,0,Normal
EMP00789,HR,20,55.0,37442.51,14612.27,4092.7,13.4,0.0,4815.72,1698.86,54336.62,0,Normal
EMP00483,HR,25,58.0,33706.18,12702.88,6821.45,4.7,0.0,9257.43,1442.93,44015.33,0,Normal
EMP00347,Finance,3,99.2,51377.47,23232.97,6455.09,10.4,0.0,9891.39,1030.34,75153.1,0,Normal
EMP00335,Engineering,11,63.9,61600.63,27459.85,11736.73,2.4,0.0,7711.67,2286.88,92184.67,0,Normal
EMP00286,Engineering,8,,63414.07,21126.4,14705.69,1.8,0.0,11699.21,2826.17,85790.89,0,Normal
EMP00985,Operations,1,72.7,34734.16,17095.6,5613.12,6.9,0.0,5757.16,1117.03,52815.56,0,Normal
EMP00098,Sales,12,91.3,45168.5,20000.18,4646.63,3.2,0.0,12504.86,3109.97,55555.53,0,Normal
EMP00971,Finance,26,54.9,51855.2,22151.92,12028.48,13.4,2664.33,9858.05,2851.61,82504.58,0,Normal
EMP01056,Sales,25,58.9,43286.49,17180.74,5966.92,31.3,0.0,9274.74,2214.4,67646.89,0,Normal
EMP00946,Engineering,3,82.8,55255.74,23172.62,10626.4,14.7,8497.2,15400.16,2071.59,87695.14,0,Normal
EMP00623,Sales,6,58.3,40911.47,13903.93,8004.99,5.7,5785.71,5998.06,1998.23,62796.02,0,Normal
EMP00705,Engineering,12,63.9,72912.26,35597.53,8860.33,0.8,0.0,21332.24,5508.16,91076.56,0,Normal
EMP00635,Engineering,19,80.4,36692.12,15945.46,5677.13,0.7,0.0,5702.14,2541.37,50311.99,0,Normal
EMP00830,HR,12,43.9,40270.51,12616.46,9806.2,6.9,0.0,12023.2,2907.3,50367.67,0,Normal
EMP00839,Finance,27,94.6,59584.27,25269.38,12014.09,6.3,0.0,10046.43,4134.77,86205.74,0,Normal
EMP00713,HR,9,90.4,38468.94,16748.92,8627.27,3.4,3771.0,5867.54,2061.67,60913.12,0,Normal
EMP00066,HR,2,88.8,39358.63,14165.69,6950.23,12.0,5966.58,5781.66,2215.77,62871.55,0,Normal
EMP00658,Sales,23,50.5,40257.06,15735.24,9879.01,9.4,0.0,5746.59,3058.2,60614.17,0,Normal
EMP00769,Sales,5,55.2,50273.06,17136.24,5476.65,12.9,2802.94,5224.48,3566.48,72977.83,0,Normal
EMP00589,Engineering,17,85.3,57172.26,25573.55,9170.75,35.5,0.0,8804.23,2887.12,99252.85,0,Normal
EMP01103,Operations,14,84.9,35754.38,14301.75,5363.16,11.3,3575.44,-2515.51,-378.34,65676.31,1,negative_deduction
EMP01118,Sales,28,41.7,0.0,6693.04,5449.97,0.0,37478.24,0.0,0.0,49621.25,1,ghost_employee
EMP00303,HR,22,58.9,33182.95,12855.05,6959.28,0.6,,8437.25,1416.31,49034.85,0,Normal
EMP00255,Engineering,20,63.2,47514.77,19749.98,11673.08,7.8,7748.33,6805.41,3095.31,80259.96,0,Normal
EMP00994,Finance,23,92.2,40472.08,16940.32,9909.42,11.4,0.0,9685.03,2296.33,59665.91,0,Normal
EMP00966,Sales,4,94.6,33115.38,14510.39,6684.67,15.6,0.0,8950.99,2202.55,48000.02,0,Normal
EMP00313,Engineering,3,46.2,71611.27,28951.86,16229.4,16.3,13613.17,7738.75,2150.35,131459.7,0,Normal
EMP00549,HR,26,50.2,46299.93,15550.89,7010.26,30.9,6754.67,10054.98,2269.42,76703.86,0,Normal
EMP00222,Finance,9,92.5,44568.68,16684.19,8561.44,1.7,0.0,9429.04,1875.04,59220.54,0,Normal
EMP00478,Finance,12,49.0,63406.38,25315.11,14395.35,11.7,0.0,6534.22,4405.69,99131.82,0,Normal
EMP00389,Operations,17,94.3,30346.55,11116.33,6823.56,0.6,0.0,6159.91,811.3,41485.93,0,Normal
EMP00236,Operations,1,89.9,33429.2,11554.71,5760.51,2.1,3066.18,4184.01,1085.83,49198.9,0,Normal
EMP00840,Finance,10,82.9,35194.22,15782.87,6406.73,1.1,2504.73,6410.28,921.47,52919.74,0,Normal
EMP00718,Management,5,42.5,57422.79,24238.7,12490.63,6.0,0.0,14052.28,2986.87,80343.0,0,Normal
EMP00737,Sales,13,81.4,32350.75,10386.83,3653.04,9.1,0.0,5538.24,2143.82,41468.48,0,Normal
EMP00306,Management,6,83.9,74153.04,31475.64,16679.94,3.2,0.0,16972.49,3532.2,104028.52,0,Normal
EMP01162,HR,6,86.4,39480.93,15792.37,5922.14,4.4,3948.09,7896.19,1974.05,5690.19,1,net_salary_inconsistency
EMP00850,Finance,15,66.1,62206.7,25863.14,13971.21,8.4,0.0,16840.97,1445.3,88653.56,0,Normal
EMP00797,Management,12,80.7,90433.4,43440.12,10372.81,7.5,8675.81,10630.86,2807.28,145842.6,0,Normal
EMP00950,Finance,18,58.4,33349.14,13524.26,5926.53,13.7,3866.04,5936.59,948.66,54064.0,0,Normal
EMP01158,Engineering,10,86.0,51496.26,20598.5,7724.44,20.5,25748.13,2574.81,1029.93,111859.53,1,duplicate_manipulation
EMP00250,Operations,26,95.5,33883.28,11692.32,3554.32,4.5,2367.97,7978.44,1778.55,43170.35,0,Normal
EMP00886,Engineering,8,72.0,75527.36,25493.84,11606.42,32.4,12877.09,12582.97,5272.61,130590.57,0,Normal
EMP00616,Management,12,70.4,88002.85,26560.21,15946.66,3.9,8715.92,13198.09,4140.91,125104.24,0,Normal
EMP00072,Engineering,1,45.1,36721.76,11551.94,3864.48,2.3,0.0,4918.94,1546.49,46464.56,0,Normal
EMP00095,Operations,12,57.1,34635.31,10887.79,8290.71,16.7,0.0,10048.44,2206.56,46981.4,0,Normal
EMP00576,Management,28,61.0,75017.36,36983.79,8570.34,5.1,11073.93,21003.5,2487.4,111741.29,0,Normal
EMP00034,Management,29,41.5,73532.74,26159.42,10256.87,0.0,0.0,13325.34,5713.92,90909.77,0,Normal
EMP00794,Finance,22,64.9,60843.03,19174.07,11175.71,35.0,0.0,11824.92,3675.13,95656.88,0,Normal
EMP00449,Sales,14,92.5,40425.36,14272.79,9294.41,6.9,0.0,6225.98,1261.43,59120.17,0,Normal
EMP00446,Management,29,67.7,85790.56,35753.61,18794.37,0.7,0.0,8958.84,5702.38,126240.32,0,Normal
EMP00853,Engineering,26,46.0,63070.88,24899.39,10182.85,7.9,7537.52,6547.31,2356.4,101458.12,0,Normal
EMP00728,Operations,6,,44189.1,19729.56,7841.02,3.1,5112.9,8799.97,1819.72,67537.14,0,Normal
EMP00984,Engineering,8,47.6,56302.72,25930.9,8270.29,0.3,7406.02,11872.25,2052.13,84143.9,0,Normal
EMP00078,Engineering,8,44.0,77573.88,37688.93,12982.44,3.4,0.0,16611.12,2880.91,111225.89,0,Normal
EMP00085,Sales,13,72.6,44194.21,21911.32,5569.55,0.0,0.0,9806.95,1498.7,60369.43,0,Normal
EMP00559,Operations,27,40.3,38647.1,13181.24,4550.03,3.9,5041.96,10933.92,1439.21,50460.23,0,Normal
EMP00083,Sales,6,58.2,32808.9,11325.82,6274.63,3.3,0.0,8748.63,1195.39,41480.36,0,Normal
EMP00458,HR,29,73.2,43724.36,21275.62,5694.19,1.1,8355.55,11242.99,3378.44,64879.2,0,Normal
EMP00762,Sales,16,76.4,70737.97,22879.54,17238.27,4.2,12156.15,9529.42,3850.81,112417.01,0,Normal
EMP00437,Engineering,5,66.4,59662.94,26899.02,12570.54,3.4,0.0,9649.08,4733.21,86651.97,0,Normal
EMP00610,Finance,4,92.9,40644.28,18276.79,5260.87,0.1,0.0,9869.67,1337.21,53013.16,0,Normal
EMP00923,Operations,21,64.2,30105.85,13750.77,5496.72,4.4,0.0,3515.18,1511.09,45568.94,0,Normal
EMP00405,Sales,13,59.6,35654.89,14540.74,5353.95,14.9,2630.55,7770.83,1772.73,53617.11,0,Normal
EMP01064,Sales,5,71.9,36412.37,15467.96,4560.35,3.9,4714.36,10563.91,1639.41,50283.05,0,Normal
EMP00629,Engineering,16,55.6,75723.57,26818.35,11068.18,2.7,0.0,22656.68,5013.3,87856.87,0,Normal
EMP00671,Engineering,2,60.2,50533.52,18202.64,8197.74,6.3,0.0,5413.27,3954.31,70550.96,0,Normal
EMP00105,Management,20,53.0,90255.81,31976.0,22042.62,1.4,0.0,10524.53,5805.86,129128.65,0,Normal
EMP01135,Sales,11,58.9,431361.61,172544.64,64704.24,3.9,64704.24,86272.32,21568.08,641245.99,1,salary_spike
EMP00627,HR,20,71.8,43056.67,15055.85,8757.58,1.2,0.0,4434.82,1299.55,61620.12,0,Normal
EMP00063,Operations,22,73.4,39863.17,12535.5,4168.47,15.8,0.0,10375.36,1201.72,50894.79,0,Normal
EMP00282,Sales,16,58.0,50676.78,19861.9,11356.43,9.8,0.0,11036.76,3669.91,71844.37,0,Normal
EMP00875,Engineering,23,90.0,59407.45,21677.92,7126.01,9.5,5488.13,10907.2,3738.53,84344.76,0,Normal
EMP00239,Finance,22,40.1,58003.92,26072.12,9115.24,4.4,0.0,8155.28,3581.2,83847.46,0,Normal
EMP00224,Sales,21,80.2,38146.96,13731.39,7119.93,19.9,0.0,7679.37,991.67,57444.03,0,Normal
EMP00146,Engineering,26,41.5,61870.99,27978.53,13158.51,4.3,7257.15,18113.57,1610.61,93035.17,0,Normal
EMP01138,Engineering,10,66.6,66152.19,26460.88,9922.83,9.8,379046.51,13230.44,3307.61,471122.09,1,bonus_abuse
EMP00374,Finance,19,43.7,48382.98,20128.18,10552.61,0.3,0.0,12227.45,3738.95,63233.45,0,Normal
EMP00119,Operations,2,79.1,41725.15,19521.85,4236.88,1.5,0.0,8341.85,3109.99,54618.8,0,Normal
EMP00831,Engineering,19,43.0,40851.52,18518.12,7757.87,8.3,0.0,5124.27,2299.8,62882.2,0,Normal
EMP00251,Sales,26,82.7,51973.65,17627.73,8905.13,15.1,0.0,5451.28,3669.63,76743.12,0,Normal
EMP01176,Operations,20,65.5,26875.35,10750.14,4031.3,0.3,2687.53,-1932.34,-431.22,46783.47,1,negative_deduction
EMP00010,Operations,21,44.0,49367.02,22358.6,9164.08,0.6,3946.19,11722.53,3333.27,70057.78,0,Normal
EMP00450,Engineering,24,50.3,45931.06,19305.32,6587.25,1.1,5026.77,6493.16,1872.01,68958.89,0,Normal
EMP00906,Operations,22,94.1,45519.32,21347.39,5461.29,9.2,0.0,9819.29,3496.0,62938.75,0,Normal
EMP00390,Operations,2,87.7,26881.95,12661.56,5936.81,0.9,1560.13,3605.82,1007.36,42654.09,0,Normal
EMP01184,Management,8,45.3,69160.32,27664.13,10374.05,366.0,6916.03,13832.06,3458.02,334130.8,1,impossible_overtime
EMP00934,HR,4,51.6,32734.91,13876.5,5383.29,14.8,5843.49,7164.57,953.53,54262.06,0,Normal
EMP00461,Engineering,6,94.1,55124.23,24412.61,12319.77,19.2,6859.89,13172.71,3528.04,91938.11,0,Normal
EMP01211,HR,9,68.7,31934.17,12773.67,4790.13,18.0,3193.42,6386.83,1596.71,175338.59,1,net_salary_inconsistency
EMP00145,Sales,26,51.9,36859.39,18179.4,7345.6,3.8,0.0,6607.03,778.94,56311.54,0,Normal
EMP00502,HR,8,42.5,20000.0,7586.21,4786.58,21.2,2609.73,5754.31,876.27,32326.94,0,Normal
EMP01220,Finance,3,57.7,0.0,16449.62,7963.74,0.0,19833.09,0.0,0.0,44246.45,1,ghost_employee
EMP00540,Engineering,17,93.2,56638.42,21730.28,,4.3,0.0,5868.1,3495.79,78803.05,0,Normal
EMP00178,Sales,25,63.4,26982.74,9798.12,,13.5,0.0,3749.49,1007.82,38608.68,0,Normal
EMP01178,Operations,17,77.0,151477.75,60591.1,22721.66,17.3,22721.66,30295.55,7573.89,244210.53,1,salary_spike
EMP00723,Engineering,6,77.7,35618.42,12321.11,8749.35,0.4,0.0,9895.65,2757.81,44168.99,0,Normal
EMP00722,Engineering,21,84.4,54572.3,23945.78,12620.94,0.4,0.0,10113.25,3636.6,77593.82,0,Normal
EMP01215,Operations,13,81.6,0.0,18755.68,5156.84,0.0,17193.78,0.0,0.0,41106.3,1,ghost_employee
EMP00008,Operations,20,61.1,22874.05,8726.83,4557.66,32.5,2590.85,2765.38,976.53,41976.92,0,Normal
EMP00736,Operations,6,73.3,35689.15,13235.47,8828.72,2.2,0.0,5101.72,1862.88,51524.83,0,Normal
EMP00873,Finance,9,61.3,44104.4,21514.73,8879.03,21.4,0.0,4522.96,2183.5,76640.15,0,Normal
EMP00358,Finance,21,41.3,42378.04,15752.58,5724.08,5.9,0.0,9718.31,1657.91,54822.52,0,Normal
EMP00330,Engineering,6,62.3,36153.99,12499.71,5785.79,4.6,3134.82,8649.64,1914.17,48569.64,0,Normal
EMP00729,Engineering,4,41.1,42810.14,17251.92,8009.64,1.7,7669.65,6963.08,2490.79,66969.77,0,Normal
EMP00860,Engineering,17,44.4,65169.06,25088.14,12170.58,3.9,0.0,12646.66,3933.79,88230.07,0,Normal
EMP00259,Finance,26,48.0,59570.75,22495.89,9689.18,4.0,0.0,16935.46,1593.1,75461.16,0,Normal
EMP00900,Engineering,7,86.3,33032.41,15841.81,6746.64,6.0,2738.32,8798.41,1305.04,50113.8,0,Normal
EMP00924,Operations,21,44.6,34703.71,14340.83,5590.93,14.6,0.0,6822.02,723.39,51840.13,0,Normal
EMP01192,Operations,23,78.0,25177.37,10070.95,3776.61,17.8,2517.74,-2037.69,-518.07,48299.9,1,negative_deduction
EMP00622,Engineering,28,65.0,62779.37,19981.31,8479.05,26.2,0.0,7610.01,2108.49,96941.41,0,Normal
EMP00859,Finance,10,74.8,26100.63,8952.06,4254.45,2.4,1924.72,7413.17,1324.5,33081.45,0,Normal
EMP00526,HR,28,61.4,50782.07,19343.17,8175.33,10.8,0.0,14455.62,3875.94,65110.69,0,Normal
EMP00843,Engineering,7,62.9,42996.02,20555.62,4768.7,1.4,0.0,12413.51,1642.9,54828.25,0,Normal
EMP00979,HR,24,46.6,44671.96,13572.63,7817.98,15.2,,5507.57,3403.13,71374.58,0,Normal
EMP01175,Sales,26,91.5,496408.53,198563.41,74461.28,5.7,74461.28,99281.71,24820.43,746319.19,1,salary_spike
EMP01160,HR,18,88.7,200943.21,80377.28,30141.48,23.7,30141.48,40188.64,10047.16,336014.72,1,salary_spike
EMP00441,Engineering,13,77.7,55981.95,17673.01,6280.3,0.8,0.0,6315.25,2339.37,71700.5,0,Normal
EMP00532,Management,19,96.7,85387.27,31293.68,20069.39,3.5,0.0,15820.66,5507.15,118224.3,0,Normal
EMP00995,Sales,11,74.7,50725.11,18818.25,8066.98,5.6,0.0,8887.46,3194.18,68191.77,0,Normal
EMP00229,Operations,8,42.5,32426.92,15555.59,4949.09,24.3,0.0,8893.26,1056.46,50369.14,0,Normal
EMP01091,Management,20,40.0,91188.29,33947.65,22004.53,7.3,13974.05,15151.72,3946.07,148257.43,0,Normal
EMP00213,Finance,9,96.9,35758.5,16235.49,4968.67,20.8,3191.47,8325.11,2320.09,56481.84,0,Normal
EMP00080,Engineering,15,75.1,28614.33,13769.85,3074.39,4.1,4013.25,5235.55,2040.9,43295.23,0,Normal
EMP00149,Engineering,27,79.7,55715.56,20035.9,13129.59,24.9,0.0,6911.75,2233.31,92742.09,0,Normal
EMP00738,Operations,27,98.3,20000.0,6889.45,4443.16,10.1,0.0,3136.42,1193.52,28896.42,0,Normal
EMP00732,Operations,3,74.2,40544.84,12318.57,,4.2,6227.42,7205.07,1293.57,59170.13,0,Normal
EMP00611,Engineering,11,65.3,48033.72,23195.95,5707.97,11.5,3302.96,13077.01,3023.15,69319.08,0,Normal
EMP00134,Sales,16,90.1,49896.26,24589.66,,1.4,0.0,4992.05,3774.25,78314.41,0,Normal
EMP00808,Management,28,63.1,77874.77,35881.8,9270.34,8.0,0.0,15210.82,1751.85,111904.85,0,Normal
EMP00409,Management,24,63.4,89697.61,29203.15,16665.76,4.8,0.0,17922.23,4574.57,117106.11,0,Normal
EMP00696,Finance,8,85.7,63496.27,23541.74,11845.05,27.3,0.0,7453.69,2074.39,105606.06,0,Normal
EMP00508,Operations,8,66.0,39634.33,18797.88,4129.02,2.7,3467.42,6469.15,1740.35,58822.39,0,Normal
EMP00909,Sales,17,69.7,42678.9,13377.75,8104.51,2.5,0.0,7384.16,1810.37,55966.92,0,Normal
EMP00505,Finance,23,47.9,33731.97,11180.62,3442.43,10.7,0.0,10081.06,1682.06,39975.64,0,Normal
EMP00851,Engineering,10,83.6,59917.82,25553.65,8010.93,16.2,0.0,8890.94,1242.14,92449.34,0,Normal
EMP00348,Engineering,10,86.0,49847.13,18660.02,8111.21,20.5,0.0,12811.43,3136.09,70250.84,0,Normal
EMP00387,Sales,19,41.8,38587.85,16138.44,4151.51,5.3,6319.06,8300.25,1419.89,57394.05,0,Normal
EMP00001,Sales,4,47.8,54784.54,24782.31,10143.86,3.4,0.0,8480.78,2699.38,80276.81,0,Normal
EMP00361,Sales,12,64.9,39345.45,13311.3,9686.99,1.6,3532.94,10642.46,1132.46,54691.94,0,Normal
EMP01153,Management,20,59.7,75572.08,30228.83,11335.81,12.7,7557.21,15114.42,3778.6,401795.49,1,net_salary_inconsistency
EMP00476,Management,22,96.0,90798.72,37446.71,22415.73,1.1,12427.57,18526.22,6670.05,138828.82,0,Normal
EMP00803,Finance,5,87.8,51853.07,25595.36,12543.03,5.1,0.0,9720.19,3307.0,79443.49,0,Normal
EMP00779,Operations,18,66.6,29851.6,10467.6,3890.98,9.3,0.0,4505.92,1109.39,41197.56,0,Normal
EMP00173,HR,26,50.0,38266.02,16131.06,6655.34,3.0,0.0,6706.59,2626.7,52795.36,0,Normal
EMP00451,Operations,24,,39292.08,14118.11,6685.63,7.0,0.0,9068.79,1606.19,51999.38,0,Normal
EMP00126,Sales,14,76.6,48843.73,17294.52,5462.73,13.7,0.0,7250.2,3646.07,66978.08,0,Normal
EMP00662,Management,23,99.2,77808.54,29996.77,13685.73,6.2,9315.88,16866.69,5143.77,113319.08,0,Normal
EMP00531,Operations,25,42.8,40936.76,17893.0,8378.73,1.5,0.0,5377.15,1775.81,60631.2,0,Normal
EMP00091,Engineering,1,76.0,77159.64,30911.45,16659.98,6.5,0.0,11015.33,2070.71,116346.95,0,Normal
EMP01181,Operations,24,78.6,39180.17,15672.07,5877.03,15.6,185256.96,7836.03,1959.01,241921.29,1,bonus_abuse
EMP00182,Engineering,23,84.4,73887.84,25110.27,15512.75,2.2,0.0,11799.16,3167.28,101068.36,0,Normal
EMP01182,Sales,22,60.9,215294.93,86117.97,32294.24,22.7,32294.24,43058.99,10764.75,357995.09,1,salary_spike
EMP00415,Finance,26,53.7,41909.17,20728.93,6460.77,3.7,7331.97,4222.09,1060.78,72601.69,0,Normal
EMP00252,Sales,1,62.1,32640.85,10711.44,5260.47,3.6,2928.62,5952.04,2144.65,44546.32,0,Normal
EMP00070,Management,18,46.5,67397.83,29750.57,11807.52,34.7,0.0,10205.63,3927.66,116747.99,0,Normal
EMP00132,Engineering,13,85.0,41099.62,19809.55,5255.0,4.0,0.0,9493.53,1478.87,56733.01,0,Normal
EMP00301,Engineering,5,59.9,74704.18,30920.66,15061.54,3.3,9393.3,8529.97,2549.24,121311.63,0,Normal
EMP00842,Finance,25,59.2,71328.22,24179.91,17002.16,12.7,0.0,14430.22,1439.92,105132.67,0,Normal
EMP00327,Finance,21,66.4,51978.84,15687.61,10430.28,6.6,9910.06,14115.01,2685.1,74422.87,0,Normal
EMP01194,Management,23,59.9,79183.85,31673.54,11877.58,19.1,7918.39,-1998.83,-608.69,147439.74,1,negative_deduction
EMP00500,Management,8,73.2,93664.79,43085.87,14161.91,9.7,0.0,11896.14,2591.8,144942.27,0,Normal
EMP00963,Engineering,14,70.5,29178.22,14248.84,4924.63,1.1,3628.26,4897.29,1502.56,45881.0,0,Normal
EMP01071,Sales,15,96.3,60666.74,18891.37,10260.85,22.6,0.0,15468.61,2939.88,84264.24,0,Normal
EMP00496,Sales,5,66.4,39977.11,16029.19,7631.61,3.6,0.0,8106.37,1774.75,55106.02,0,Normal
EMP00339,HR,2,57.3,33790.43,13387.02,8136.04,2.9,0.0,8409.55,2344.15,45478.47,0,Normal
EMP00999,Management,19,40.3,58514.54,18544.02,10898.86,2.1,0.0,8802.72,1947.16,78359.54,0,Normal
EMP00165,Engineering,22,82.1,51155.83,23758.61,6532.34,1.3,8716.87,12400.26,1766.5,76620.35,0,Normal
EMP00029,Finance,11,43.3,44616.17,19564.48,8964.04,3.4,0.0,8904.22,3272.5,62390.11,0,Normal
EMP00517,Sales,24,44.1,40443.49,17584.99,9445.89,16.3,0.0,11453.13,1307.22,60894.29,0,Normal
EMP00194,Finance,21,42.3,32659.69,9924.15,3777.69,17.2,1722.92,4240.98,2088.2,47021.64,0,Normal
EMP00784,Sales,7,78.8,45812.39,21269.67,,4.2,0.0,5739.1,1160.69,69888.5,0,Normal
EMP01117,Operations,10,94.0,134434.61,53773.84,20165.19,10.5,20165.19,26886.92,6721.73,208163.59,1,salary_spike
EMP00170,Finance,15,69.1,73564.97,35019.23,15466.22,13.2,0.0,9219.98,3708.84,120225.27,0,Normal
EMP01216,Operations,1,96.5,37022.03,14808.81,5553.3,370.0,3702.2,7404.41,1851.1,180251.0,1,impossible_overtime
EMP00174,Engineering,20,49.0,56440.38,20265.5,8183.36,8.1,0.0,9743.74,1280.35,78151.09,0,Normal
EMP00519,Management,19,70.5,55305.78,22662.75,10208.78,23.6,0.0,7582.71,3428.01,89402.99,0,Normal
EMP00953,Engineering,27,49.9,58205.52,28882.95,9315.61,7.3,0.0,9353.08,3832.58,87201.86,0,Normal
EMP01114,Management,18,52.1,68212.43,27284.97,10231.86,24.2,6821.24,13642.49,3410.62,-55486.54,1,net_salary_inconsistency
EMP00492,Finance,9,92.8,33666.12,15601.74,7139.3,21.9,0.0,9642.88,943.88,52732.48,0,Normal
EMP00074,Operations,20,42.3,38017.7,13650.56,6300.55,38.8,0.0,3914.73,2631.88,65251.14,0,Normal
EMP01028,Operations,10,95.3,47924.66,16397.84,10965.39,1.2,0.0,11108.39,3127.42,61591.23,0,Normal
EMP00588,Engineering,26,65.5,69081.69,33777.3,10076.36,3.4,0.0,7758.47,2744.97,104633.89,0,Normal
EMP00235,Engineering,21,68.1,51891.49,16249.25,8821.76,5.0,0.0,8920.6,3388.73,67085.58,0,Normal
EMP00215,Operations,19,92.6,31258.39,10129.01,5147.79,27.0,0.0,3920.01,1098.57,49428.89,0,Normal
EMP01195,Management,21,72.2,769626.63,307850.65,115443.99,1.5,115443.99,153925.33,38481.33,1126781.47,1,salary_spike
EMP00133,Engineering,7,52.9,73040.78,27424.15,11385.33,6.3,10267.38,11442.52,5402.62,109586.47,0,Normal
EMP00802,Engineering,15,92.4,51455.18,21011.84,5497.36,2.6,0.0,12520.4,3248.59,63449.61,0,Normal
EMP00757,Finance,29,97.2,46790.08,22183.43,10475.82,6.3,4582.55,5835.4,2595.25,78364.77,0,Normal
EMP00975,Engineering,20,43.1,53816.94,21044.28,7449.81,9.7,0.0,11752.7,3275.97,72176.34,0,Normal
EMP00186,Finance,23,67.5,61518.08,19170.17,11380.28,9.5,8957.69,15139.78,3227.93,88137.46,0,Normal
EMP00042,HR,7,70.4,42540.97,12884.09,6495.28,21.1,0.0,5183.87,1536.3,63615.31,0,Normal
EMP00109,Engineering,13,75.3,57358.25,24429.54,10996.7,1.1,0.0,15099.31,4401.55,73875.14,0,Normal
EMP00880,Engineering,24,54.0,51361.84,21523.73,12775.23,0.5,0.0,6512.42,4035.23,75353.91,0,Normal
EMP00569,Management,4,65.7,73430.85,26395.32,13009.69,1.8,8952.56,9847.52,3936.96,109243.09,0,Normal
EMP01006,Finance,5,48.0,52863.54,25227.47,7127.79,4.2,6532.25,15623.43,3343.56,74865.56,0,Normal
EMP01033,Engineering,17,57.4,45284.76,15102.39,10947.75,1.1,8652.09,9216.71,1103.96,70133.32,0,Normal
EMP01174,Operations,13,96.1,0.0,14985.11,4120.73,0.0,32822.4,0.0,0.0,51928.24,1,ghost_employee
EMP00484,Finance,10,56.9,46672.83,14237.02,8695.33,13.6,0.0,11247.32,1877.85,62430.8,0,Normal
EMP00469,Engineering,27,58.2,54154.01,18360.82,7804.14,7.7,8430.37,15836.65,3788.98,73032.95,0,Normal
EMP00025,HR,5,82.0,37885.04,11510.35,6952.58,7.3,4050.09,7374.04,2127.94,53488.84,0,Normal
EMP00683,Engineering,9,51.0,61163.2,19211.26,11637.58,5.3,0.0,6851.17,4136.48,84063.44,0,Normal
EMP01161,Engineering,25,59.6,53295.9,21318.36,7994.39,10.7,204991.55,10659.18,2664.8,279622.46,1,bonus_abuse
EMP00778,Operations,20,56.6,28229.15,12356.64,3603.98,3.6,0.0,3783.57,860.28,40498.65,0,Normal
EMP01031,Engineering,16,87.4,54683.13,19342.1,6671.58,12.7,0.0,10772.49,4015.93,72419.1,0,Normal
EMP00367,Management,18,80.3,58623.23,18009.28,6307.47,6.5,9265.75,6468.32,3505.02,85804.74,0,Normal
EMP00870,Management,10,77.8,91076.61,32276.57,16206.33,48.5,0.0,23991.44,4940.12,152039.35,0,Normal
EMP01120,Finance,7,82.4,573694.81,229477.92,86054.22,7.1,86054.22,114738.96,28684.74,870044.03,1,salary_spike
EMP00384,Operations,12,76.0,30571.29,12083.83,7203.71,5.8,0.0,5430.28,2106.69,43984.17,0,Normal
EMP00455,Engineering,11,61.1,68030.75,27400.8,10173.5,8.4,8044.13,14491.53,1955.05,102560.02,0,Normal
EMP00265,Operations,12,96.2,36608.79,14423.78,5608.46,3.5,0.0,5504.61,2567.34,49770.31,0,Normal
EMP00786,Management,8,80.8,60784.41,24132.56,13729.5,9.5,11834.94,8882.29,2573.29,104439.44,0,Normal
EMP01016,Management,19,41.8,72605.34,28534.04,9251.52,0.9,0.0,15657.05,3682.12,91664.34,0,Normal
EMP00445,Operations,11,92.6,37139.14,16940.14,9158.21,7.4,0.0,7057.14,2156.1,56600.78,0,Normal
EMP00396,Management,11,57.0,51993.88,19855.55,8709.43,0.5,4810.79,8664.69,1621.12,75327.56,0,Normal
EMP01121,Sales,14,90.2,0.0,18164.58,4397.84,0.0,42938.03,0.0,0.0,65500.45,1,ghost_employee
EMP00177,Finance,1,51.7,47168.86,21118.42,5880.11,7.3,0.0,8832.03,1356.62,67206.86,0,Normal
EMP00019,Sales,3,85.5,29586.13,9245.41,5493.82,4.3,3325.79,7925.58,2266.24,38652.02,0,Normal
EMP01063,Operations,22,47.2,28697.73,9436.27,4520.17,19.3,5282.28,6173.17,1943.84,45011.94,0,Normal
EMP00844,Management,28,76.8,67800.59,30509.96,9633.79,0.9,9836.34,7347.96,1797.83,109206.96,0,Normal
