employee_id,department,years_of_service,performance_score,basic_salary,hra,other_allowances,overtime_hours,bonuses,tax_deductions,other_deductions,net_salary,is_anomaly,anomaly_type
EMP00060,Operations,18,95.1,31288.66,11631.86,4709.94,28.7,1607.7,6480.0,1799.93,49376.83,0,Normal
EMP00639,Sales,26,58.7,30173.56,9368.05,5121.99,29.1,2978.71,8593.3,2052.04,45228.69,0,Normal
EMP00495,Operations,12,65.0,31469.96,11077.57,6417.52,4.4,0.0,7195.92,1911.21,41156.06,0,Normal
EMP00101,Operations,4,40.8,33918.32,13000.28,6125.56,4.3,0.0,5579.94,1623.96,47207.59,0,Normal
EMP00444,Finance,14,78.3,45604.79,17187.7,,15.1,0.0,8051.72,1499.98,67516.68,0,Normal
EMP00589,Engineering,15,58.9,55620.04,21810.83,6108.17,14.7,6057.83,8090.75,3077.01,86094.25,0,Normal
EMP00773,Operations,1,69.9,47579.03,20247.85,9063.15,4.4,8108.17,11456.73,2253.43,73250.67,0,Normal
EMP00621,Sales,18,67.7,45281.2,21680.69,9643.31,8.2,0.0,13306.28,2941.26,63838.65,0,Normal
EMP00580,Operations,17,96.0,28542.5,10575.35,4428.84,3.0,0.0,6033.5,780.29,37535.66,0,Normal
EMP00180,Sales,25,63.0,39654.21,12089.93,9655.61,3.8,0.0,4456.18,1563.65,56792.6,0,Normal
EMP00305,Management,11,83.1,76479.15,25199.64,14599.71,25.1,0.0,9365.56,6083.68,118825.76,0,Normal
EMP00552,Finance,24,84.0,58968.32,21085.19,11519.23,4.2,0.0,10234.73,2323.21,81336.68,0,Normal
EMP00058,Sales,7,50.8,35350.28,14338.27,,7.3,0.0,4876.95,1430.94,49625.34,0,Normal
EMP00830,Finance,22,67.0,40506.92,16202.77,6076.04,7.4,4050.69,8101.38,2025.35,208319.51,1,net_salary_inconsistency
EMP00150,Operations,28,57.1,35630.13,15201.62,5491.23,6.2,0.0,5737.93,1541.89,51114.16,0,Normal
EMP00125,Operations,18,68.6,36411.81,13037.3,7068.64,7.9,0.0,6399.07,1052.42,51763.01,0,Normal
EMP00681,Operations,22,64.7,30124.17,14977.16,5237.89,4.2,4804.29,8945.69,1252.51,46131.45,0,Normal
EMP00827,Operations,24,65.2,51968.07,20787.23,7795.21,16.1,5196.81,10393.61,2598.4,-40299.62,1,net_salary_inconsistency
EMP00186,Finance,9,89.0,56460.91,27436.46,10923.34,7.2,8732.18,9633.73,1844.54,95885.73,0,Normal
EMP00577,Operations,13,45.5,56186.11,26638.91,9853.47,14.0,0.0,7648.08,1511.25,90893.59,0,Normal
EMP00051,Engineering,1,73.6,45738.51,19627.74,10322.92,3.1,0.0,7942.31,2374.7,66701.44,0,Normal
EMP00342,Finance,15,50.0,64316.36,25238.98,6835.36,3.3,0.0,16158.19,3838.94,78383.36,0,Normal
EMP00447,Operations,2,46.3,28926.06,11558.91,4105.82,15.5,0.0,7734.76,2194.84,38864.51,0,Normal
EMP00850,HR,12,89.6,32380.56,12952.22,4857.08,16.1,3238.06,-4032.81,-216.82,62564.99,1,negative_deduction
EMP00520,Finance,21,77.7,48748.08,20781.29,5210.39,2.5,0.0,12451.82,3871.86,59558.61,0,Normal
EMP00322,Engineering,5,68.0,54240.46,20242.54,12098.82,14.0,0.0,10799.68,2737.66,80163.54,0,Normal
EMP00354,Sales,15,69.7,42559.94,13601.89,6682.5,11.4,7747.44,12310.04,1042.29,61788.03,0,Normal
EMP00797,Engineering,2,42.0,52511.55,24433.63,11742.36,2.8,5839.66,13816.83,2062.28,80026.52,0,Normal
EMP00143,Operations,29,50.8,22880.85,7760.6,5535.9,3.8,0.0,6316.68,1802.78,28873.02,0,Normal
EMP00471,HR,24,59.3,42435.89,13754.06,9253.5,4.1,0.0,9524.3,1771.89,55778.39,0,Normal
EMP00371,HR,28,95.9,36804.78,14572.24,4898.17,5.9,4553.74,3916.85,2370.61,56577.23,0,Normal
EMP00799,Engineering,7,47.0,65159.58,24677.37,10349.49,13.7,0.0,11887.64,4591.37,92076.36,0,Normal
EMP00142,Sales,4,62.6,39494.8,14338.6,6787.73,2.0,,10549.14,2914.16,47898.36,0,Normal
EMP00400,Operations,27,54.5,46384.49,19079.71,9489.57,14.6,0.0,10615.6,2425.56,68261.49,0,Normal
EMP00494,Operations,3,50.1,47946.29,22521.96,5459.06,5.1,9139.33,8779.78,2532.89,76046.4,0,Normal
EMP00264,Engineering,23,91.0,58101.65,19288.55,8630.53,6.8,0.0,12625.53,1283.62,75815.56,0,Normal
EMP00321,Engineering,10,48.9,54450.27,22692.27,11360.73,9.9,0.0,14133.54,1821.04,77602.36,0,Normal
EMP00020,Management,20,78.9,43708.55,13756.49,6585.94,7.2,2389.86,5724.35,1831.18,61835.64,0,Normal
EMP00173,Engineering,21,77.0,63460.42,28294.73,12821.31,17.2,0.0,14441.52,4700.01,95667.92,0,Normal
EMP00855,Sales,15,99.7,246241.36,98496.54,36936.2,19.0,36936.2,49248.27,12312.07,400911.7,1,salary_spike
EMP00313,Sales,23,60.5,41910.04,20055.68,7088.27,15.3,8209.49,9848.95,1495.44,71930.56,0,Normal
EMP00391,Sales,5,73.2,26793.28,8262.38,3427.06,10.9,0.0,4676.67,1919.54,34624.45,0,Normal
EMP00804,Engineering,13,44.8,59196.76,23678.7,8879.51,15.3,5919.68,-1898.54,-824.71,108888.94,1,negative_deduction
EMP00013,Finance,10,45.1,49777.06,16417.45,5431.33,5.5,0.0,10118.23,1238.51,62835.73,0,Normal
EMP00408,HR,22,75.1,35595.44,14251.65,7048.64,7.7,0.0,4112.79,1625.1,53727.39,0,Normal
EMP00409,Finance,7,88.8,53638.39,24094.01,8736.62,7.5,0.0,12868.98,1308.15,76063.34,0,Normal
EMP00306,Engineering,8,88.1,58949.88,19896.45,7714.51,5.2,5692.89,10520.02,1283.83,83323.69,0,Normal
EMP00355,Sales,21,83.3,43010.87,18750.64,9709.78,16.5,0.0,7033.11,988.61,70102.81,0,Normal
EMP00026,Engineering,10,89.9,77190.46,36872.74,8345.63,15.2,12930.58,8300.21,4484.85,133553.99,0,Normal
EMP00637,Sales,2,53.1,32138.03,11693.13,3920.34,4.8,5474.28,7475.76,1382.68,45813.55,0,Normal
EMP00170,Finance,17,62.2,61645.65,25779.58,14749.53,15.4,0.0,8114.41,1557.42,101403.02,0,Normal
EMP00768,Operations,4,78.4,48685.65,21105.5,11318.41,16.2,0.0,13535.56,3870.65,71097.48,0,Normal
EMP00039,Sales,14,41.1,37927.84,16567.79,8973.08,11.2,0.0,8577.0,2324.79,56549.34,0,Normal
EMP00176,Engineering,26,66.2,67353.6,28830.3,13999.23,0.5,7218.03,6815.07,2481.57,108420.24,0,Normal
EMP00246,HR,5,75.6,37713.58,13437.49,9109.51,5.0,0.0,8095.79,2052.95,51879.66,0,Normal
EMP00717,Engineering,2,99.4,65436.18,29696.63,11819.6,0.7,0.0,14988.96,4847.04,87545.83,0,Normal
EMP00584,Operations,19,91.5,37350.14,15056.89,4914.82,4.8,6086.44,5821.19,2022.01,57245.85,0,Normal
EMP00704,HR,27,43.0,46785.07,15386.34,11449.13,0.6,0.0,10669.61,2828.6,60385.5,0,Normal
EMP00739,Engineering,16,45.7,35849.7,14365.35,4487.43,19.0,0.0,6122.28,751.4,54214.53,0,Normal
EMP00155,Sales,7,82.4,41928.29,16269.72,9600.79,15.1,0.0,11905.66,2030.88,59797.73,0,Normal
EMP00288,Operations,5,93.4,52168.34,23201.87,7974.32,10.8,0.0,10067.16,1850.11,76709.3,0,Normal
EMP00524,Sales,20,63.9,46894.28,19311.7,8962.86,33.3,0.0,11525.6,3414.93,74868.12,0,Normal
EMP00018,Operations,8,43.8,22703.03,7295.56,3023.65,42.2,0.0,3476.46,1122.79,37404.88,0,Normal
EMP00128,Sales,25,43.3,42161.96,18097.49,4244.53,7.2,3781.5,9923.04,2723.89,58484.48,0,Normal
EMP00323,Sales,5,42.2,47047.27,20255.07,5664.68,20.9,0.0,8360.48,2772.09,71052.77,0,Normal
EMP00256,Engineering,21,99.5,76730.48,25825.55,8767.54,3.9,0.0,22236.95,1896.14,89995.94,0,Normal
EMP00693,Sales,20,69.6,35337.88,11995.04,4909.91,9.4,0.0,8603.86,1240.59,45512.53,0,Normal
EMP00828,Operations,4,44.2,228710.42,91484.17,34306.56,19.9,34306.56,45742.08,11435.52,374298.9,1,salary_spike
EMP00191,Finance,17,82.0,56594.1,24841.1,11803.02,12.7,0.0,16763.79,1773.97,81438.7,0,Normal
EMP00116,Sales,8,81.6,55087.8,22368.24,10740.35,8.2,2858.98,14682.47,3967.24,76640.53,0,Normal
EMP00537,Engineering,15,89.5,65263.53,20116.53,7127.9,4.4,0.0,12850.88,3133.26,79215.94,0,Normal
EMP00181,Sales,13,47.1,43370.97,18040.28,4501.39,23.8,0.0,8278.95,2605.16,64705.68,0,Normal
EMP00302,Engineering,3,72.8,55641.18,23340.45,5875.98,2.9,0.0,15790.37,1328.29,69251.69,0,Normal
EMP00660,Engineering,17,65.0,45373.65,13641.57,10342.33,1.0,0.0,6670.59,2242.31,60870.03,0,Normal
EMP00619,Operations,26,70.1,31918.03,11229.53,5992.31,10.3,6131.53,8887.94,1810.56,47654.98,0,Normal
EMP00630,Sales,9,81.5,50002.95,19755.73,8474.78,4.4,0.0,8162.97,2080.59,70052.52,0,Normal
EMP00598,Engineering,4,83.3,33846.21,13173.81,3963.11,4.5,4566.93,7157.87,1286.86,48533.22,0,Normal
EMP00696,Operations,15,62.3,20000.0,9084.18,2983.76,7.2,1631.21,5144.1,1092.29,28812.76,0,Normal
EMP00518,Operations,25,71.1,29030.85,12950.66,6146.43,2.6,0.0,3938.78,1407.81,43488.98,0,Normal
EMP00846,HR,23,45.2,317568.64,127027.46,47635.3,26.7,47635.3,63513.73,15878.43,539965.94,1,salary_spike
EMP00046,Finance,11,82.3,21178.27,8011.28,4645.27,4.0,,5447.11,1109.1,28072.8,0,Normal
EMP00781,Sales,21,56.8,49576.73,17887.91,7548.46,9.6,0.0,14440.03,1544.6,63490.38,0,Normal
EMP00158,Operations,5,96.8,29045.51,14224.22,3861.69,10.6,0.0,4435.77,848.4,44733.65,0,Normal
EMP00692,Sales,19,90.1,47090.96,20839.47,7864.13,28.4,0.0,8460.85,1290.59,78581.09,0,Normal
EMP00172,Engineering,2,60.3,70988.92,33286.33,11508.33,14.4,0.0,15646.41,5455.36,104265.31,0,Normal
EMP00017,Engineering,25,53.8,61557.85,25994.28,6631.46,4.3,11556.33,16208.86,3768.0,88244.61,0,Normal
EMP00512,Sales,10,81.0,47471.02,21679.83,9377.96,4.6,5612.32,7275.8,3245.62,75666.9,0,Normal
EMP00049,Operations,8,80.8,42165.11,15345.98,7068.19,4.7,7005.47,5199.33,1347.33,66895.99,0,Normal
EMP00834,Sales,3,53.0,32990.82,13196.33,4948.62,10.9,212903.9,6598.16,1649.54,259163.22,1,bonus_abuse
EMP00766,Management,24,43.1,88476.44,35230.3,19358.93,9.1,10869.51,19190.49,5882.31,136410.53,0,Normal
EMP00516,Sales,4,76.8,45177.33,19536.17,8432.61,1.0,0.0,6375.68,2218.26,64975.71,0,Normal
EMP00599,Engineering,24,54.9,35782.72,16276.93,5271.39,1.6,0.0,9943.96,1371.45,46552.37,0,Normal
EMP00481,Finance,18,89.1,40541.99,19167.33,8835.26,13.3,0.0,8753.86,1172.54,63673.26,0,Normal
EMP00284,Finance,15,69.9,33992.86,15929.15,5234.89,0.8,0.0,8147.36,703.46,46561.03,0,Normal
EMP00603,Operations,16,81.6,34671.34,11890.42,7531.6,14.8,0.0,8287.41,2396.69,48219.91,0,Normal
EMP00226,Sales,25,97.5,27367.43,12555.78,3033.84,9.1,0.0,4228.78,1231.8,39831.25,0,Normal
EMP00027,Management,20,41.3,67549.49,28009.3,12697.29,4.0,0.0,13665.11,2123.46,95000.62,0,Normal
EMP00677,Sales,11,77.2,39293.35,14093.17,8070.41,2.0,2217.5,10010.28,1407.68,52993.22,0,Normal
EMP00438,Sales,7,92.9,53891.92,21366.17,5711.95,18.0,0.0,12247.6,1241.19,76575.51,0,Normal
EMP00365,Finance,5,65.9,62702.97,22485.03,14056.26,1.5,11874.59,8129.22,3595.28,100276.11,0,Normal
EMP00230,Engineering,17,82.3,60340.22,29483.54,8944.38,5.7,3341.76,9547.97,1696.15,94090.21,0,Normal
EMP00038,Engineering,19,67.7,48928.43,21223.2,8160.28,2.0,0.0,10652.13,3540.17,65037.02,0,Normal
EMP00829,HR,10,93.1,40757.66,16303.06,6113.65,8.4,4075.77,8151.53,2037.88,6027.04,1,net_salary_inconsistency
EMP00375,Sales,19,,37443.42,16480.34,8251.83,5.1,0.0,8628.45,2905.71,52431.69,0,Normal
EMP00470,Engineering,27,98.7,61897.97,19771.07,7698.29,6.6,0.0,7701.09,3763.31,81732.87,0,Normal
EMP00831,Finance,15,62.9,444276.1,177710.44,66641.41,5.1,66641.41,88855.22,22213.81,665442.28,1,salary_spike
EMP00733,Sales,27,72.3,40714.59,15929.63,5271.79,8.5,7196.6,9005.75,1130.3,62221.0,0,Normal
EMP00632,Operations,5,85.1,42420.95,15726.45,9547.36,2.5,4949.09,7486.75,1881.75,64269.59,0,Normal
EMP00195,Management,20,80.6,80672.03,32763.1,,26.6,15326.52,23541.1,2265.08,136980.75,0,Normal
EMP00735,Operations,29,90.2,39837.11,19860.03,9917.23,0.2,3684.04,10348.44,913.68,62110.98,0,Normal
EMP00744,Sales,11,85.2,48509.21,17138.4,7261.23,11.2,0.0,10807.44,1972.51,65222.36,0,Normal
EMP00504,Engineering,15,49.6,60300.89,21506.3,13991.36,9.2,0.0,7547.47,3303.02,90149.01,0,Normal
EMP00833,Management,7,82.3,85716.79,34286.72,12857.52,14.8,,-1432.27,-863.85,155622.03,1,negative_deduction
EMP00718,Operations,22,65.1,28254.4,14105.5,5421.11,6.0,0.0,8280.3,1429.35,39660.67,0,Normal
EMP00832,Finance,24,80.7,28343.87,11337.55,4251.58,16.0,181097.74,5668.77,1417.19,222196.36,1,bonus_abuse
EMP00163,Finance,27,65.8,42612.78,13346.38,7639.78,7.0,0.0,9835.31,1899.65,54660.44,0,Normal
EMP00611,Engineering,4,46.2,55859.29,26408.18,6035.32,6.3,0.0,10811.41,1602.9,79187.67,0,Normal
EMP00153,Sales,6,91.3,49253.11,17604.09,9483.81,4.6,7779.43,10935.6,2936.87,72372.01,0,Normal
EMP00594,Sales,26,61.2,39819.85,17248.55,4691.67,6.2,6720.56,8916.86,2215.29,59663.01,0,Normal
EMP00629,Engineering,22,67.0,39788.32,14108.29,,12.6,6449.3,9070.29,2106.03,58602.06,0,Normal
EMP00656,Operations,6,99.9,25448.14,7641.81,4456.6,25.4,3849.87,5988.33,889.52,40578.41,0,Normal
EMP00112,Finance,20,,54295.47,26850.94,6783.06,3.1,10630.95,12861.02,3637.4,83639.96,0,Normal
EMP00227,Management,15,62.2,95755.94,34010.21,11121.7,2.1,7847.87,18309.26,2182.67,130128.99,0,Normal
EMP00600,Sales,24,88.7,36013.25,13450.18,4091.72,26.6,0.0,7879.57,1556.95,53099.43,0,Normal
EMP00104,Management,23,53.9,88732.58,37606.9,13606.48,6.1,0.0,21888.66,4041.65,119090.04,0,Normal
EMP00422,HR,17,50.0,32785.37,14093.78,3442.44,12.4,3964.95,6838.48,661.48,50597.88,0,Normal
EMP00420,HR,7,75.7,30897.26,12479.95,5067.33,1.6,0.0,6635.92,1126.32,41145.76,0,Normal
EMP00587,Operations,17,53.5,34522.1,15177.77,4013.41,4.4,0.0,9235.86,2062.34,43839.12,0,Normal
EMP00120,HR,18,51.2,44088.8,19811.98,10463.23,5.5,0.0,10536.89,2007.19,64093.26,0,Normal
EMP00054,Management,12,86.3,89425.6,34173.89,16010.57,23.0,0.0,15644.5,4077.4,139170.56,0,Normal
EMP00152,Management,4,93.6,106123.56,48643.9,12527.17,4.2,0.0,11065.74,7692.5,152715.01,0,Normal
EMP00404,Operations,9,79.1,34633.74,16624.36,5732.66,18.1,0.0,5749.03,1349.52,55769.12,0,Normal
EMP00812,Engineering,2,40.8,79628.75,31851.5,11944.31,0.9,7962.88,-3549.49,-899.38,136508.18,1,negative_deduction
EMP00208,Sales,3,69.5,43181.85,14141.28,4475.08,24.3,0.0,9120.16,3126.68,59388.74,0,Normal
EMP00840,Finance,4,58.1,396915.98,158766.39,59537.4,19.0,59537.4,79383.2,19845.8,646228.83,1,salary_spike
EMP00842,Sales,20,69.4,27231.7,10892.68,4084.76,390.5,2723.17,5446.34,1361.59,137817.93,1,impossible_overtime
EMP00009,Engineering,11,98.2,67178.17,27291.94,16021.4,3.0,0.0,14427.44,4621.1,93332.36,0,Normal
EMP00699,Management,3,97.2,83135.62,25081.43,11720.0,4.2,0.0,12883.96,6199.07,104127.49,0,Normal
EMP00037,HR,22,58.9,46282.83,15402.16,7534.62,6.2,2935.13,10224.2,1693.22,62927.51,0,Normal
EMP00453,Engineering,4,85.9,45811.86,15217.81,6896.25,7.5,8575.34,12535.74,2126.14,65060.53,0,Normal
EMP00254,Finance,24,65.4,52902.82,17200.43,6623.57,2.3,0.0,12381.32,3419.77,62066.45,0,Normal
EMP00304,Sales,25,95.3,41315.58,12676.69,8960.64,6.0,0.0,9596.22,2843.92,52836.77,0,Normal
EMP00750,Operations,29,85.8,35647.16,11906.51,6865.05,2.1,0.0,7268.36,2139.7,45712.46,0,Normal
EMP00572,Operations,4,62.8,49658.88,17212.46,10776.2,4.5,0.0,12872.43,3014.78,63855.31,0,Normal
EMP00617,HR,25,62.8,53379.84,24332.74,11532.5,17.5,0.0,9560.2,3822.46,84620.05,0,Normal
EMP00626,Operations,24,61.1,33020.19,15747.8,4775.04,4.0,6018.36,8855.63,1347.27,50596.75,0,Normal
EMP00263,Sales,22,84.2,65742.92,24515.01,16067.32,4.5,3996.14,8663.33,4895.03,99536.56,0,Normal
EMP00298,Operations,11,68.8,27254.95,9376.07,5587.53,0.4,4249.73,3714.66,1881.21,40974.62,0,Normal
EMP00415,Operations,2,63.6,34958.36,16632.51,7144.08,4.7,2988.64,5908.17,2752.44,54603.33,0,Normal
EMP00151,Operations,23,45.5,38695.85,16535.47,8962.83,1.5,0.0,6983.58,2261.78,55492.95,0,Normal
EMP00683,Finance,8,61.6,49741.75,23140.68,5206.77,8.2,0.0,11109.58,3744.51,67059.01,0,Normal
EMP00763,HR,25,42.8,41609.3,20373.74,7636.2,4.5,0.0,9967.49,889.3,60517.84,0,Normal
EMP00551,Operations,21,62.9,20000.0,8619.92,3558.42,15.5,0.0,4251.92,993.46,29839.21,0,Normal
EMP00489,Operations,7,74.5,22667.47,9914.34,5189.13,24.5,2881.25,2431.38,1439.3,41987.94,0,Normal
EMP00148,HR,22,40.5,41365.71,14368.56,7018.56,2.3,0.0,8325.89,2877.93,52440.96,0,Normal
EMP00147,Engineering,1,69.5,45554.52,19752.19,5536.15,5.3,0.0,9914.16,2718.02,60474.17,0,Normal
EMP00627,Engineering,5,61.3,33149.34,15605.53,5671.27,0.9,0.0,8263.21,1320.08,45122.55,0,Normal
EMP00800,Sales,21,67.9,46392.11,21782.19,10362.79,18.5,0.0,4818.27,2960.73,78804.22,0,Normal
EMP00810,Finance,27,82.3,0.0,12003.16,5237.77,0.0,25808.98,0.0,0.0,43049.91,1,ghost_employee
EMP00349,Finance,17,76.1,57080.85,24323.65,11814.2,7.3,0.0,13645.78,2406.76,81072.63,0,Normal
EMP00464,Engineering,3,88.4,41678.08,13946.0,6701.78,27.8,0.0,9252.34,1528.51,62407.36,0,Normal
EMP00326,Finance,14,45.2,39496.38,15704.91,7364.32,0.6,0.0,5268.6,2311.8,55207.38,0,Normal
EMP00187,Operations,24,88.0,20000.0,8868.69,4647.66,49.6,0.0,3235.1,878.52,38702.73,0,Normal
EMP00124,Engineering,16,60.1,61439.19,23802.6,9341.73,1.7,0.0,13373.7,1937.79,80251.22,0,Normal
EMP00734,Finance,14,81.7,52849.07,17043.3,6954.74,7.4,0.0,11065.4,2845.36,66602.75,0,Normal
EMP00609,HR,1,48.4,37112.43,18433.89,8373.97,5.8,3430.33,10975.1,1063.74,57329.77,0,Normal
EMP00144,Management,27,69.7,86922.2,39562.74,16005.52,1.1,0.0,17407.24,6716.52,119263.09,0,Normal
EMP00823,Engineering,11,99.9,45085.96,18034.38,6762.89,267.1,4508.6,9017.19,2254.3,176018.4,1,impossible_overtime
EMP00198,HR,8,98.5,37858.91,16223.69,7623.96,2.8,6543.78,9005.73,1827.84,58410.57,0,Normal
EMP00610,Operations,29,84.5,46788.03,20304.53,6641.36,8.1,0.0,5102.66,3065.76,69118.47,0,Normal
EMP00280,Sales,17,74.9,26654.92,11424.8,3226.7,7.7,0.0,7072.95,1321.89,34835.73,0,Normal
EMP00294,Engineering,10,93.5,62817.73,22073.77,10727.2,0.2,0.0,8188.99,4509.24,83038.25,0,Normal
EMP00401,Management,15,84.5,83747.69,39107.72,19095.6,5.2,0.0,13523.65,6362.52,126147.54,0,Normal
EMP00123,Operations,11,46.9,34175.07,13599.76,5851.98,1.4,0.0,7484.55,1962.9,44627.91,0,Normal
EMP00184,HR,22,72.6,41137.24,12710.09,4410.69,2.7,0.0,5943.36,2192.62,51163.33,0,Normal
EMP00203,Operations,15,59.8,31241.44,13781.38,7699.36,3.5,0.0,3153.23,1383.74,49210.32,0,Normal
EMP00439,Finance,22,51.0,50394.14,17024.44,,9.0,4771.3,12120.67,2291.35,67487.97,0,Normal
EMP00247,Finance,15,67.9,57715.86,18425.72,10106.72,13.8,0.0,16915.32,1704.06,75095.91,0,Normal
EMP00416,Sales,9,45.7,44021.52,21084.87,9071.96,8.0,0.0,11929.05,2284.75,63266.16,0,Normal
EMP00762,HR,9,93.5,40338.25,12555.1,9450.03,12.6,3880.18,8873.7,3055.1,59059.72,0,Normal
EMP00130,Operations,4,60.2,36315.35,11567.43,6376.75,51.4,0.0,5436.15,997.01,65325.83,0,Normal
EMP00638,Engineering,7,85.9,61668.42,23818.36,13492.09,3.8,5335.22,13129.99,2791.19,90589.85,0,Normal
EMP00403,Engineering,1,75.8,73433.69,31096.14,10972.09,12.6,13573.65,17652.25,2835.65,117262.02,0,Normal
EMP00679,Operations,14,81.8,30282.36,15038.98,5190.59,56.4,0.0,8750.13,2364.03,55409.57,0,Normal
EMP00668,Sales,18,55.6,31263.81,14476.53,7790.05,0.7,4391.1,7199.17,2282.95,48644.54,0,Normal
EMP00784,Operations,5,75.2,31940.04,14927.16,4236.07,11.8,6144.82,7236.88,1355.64,52188.94,0,Normal
EMP00220,HR,24,43.9,33915.89,12956.81,6824.91,0.0,3101.85,4982.72,679.02,51137.72,0,Normal
EMP00642,Operations,2,56.2,44214.58,13478.71,5707.41,4.2,8835.84,11198.21,3262.18,59517.1,0,Normal
EMP00786,Finance,17,72.0,76471.78,36513.22,17750.23,31.8,6519.14,8085.91,4354.23,147612.38,0,Normal
EMP00653,HR,25,70.5,33255.36,11587.13,4638.61,0.8,0.0,7576.51,2478.48,39675.53,0,Normal
EMP00789,Engineering,11,83.3,81457.43,33609.41,13162.7,3.1,0.0,17805.93,5347.88,107443.09,0,Normal
EMP00625,Finance,15,55.5,51042.74,19260.39,5250.04,0.3,0.0,13528.56,3173.99,58994.18,0,Normal
EMP00724,Operations,17,79.2,43750.28,14238.47,5424.01,2.7,6657.2,7517.15,3077.04,60583.2,0,Normal
EMP00661,Sales,18,42.2,50792.19,18094.81,8749.38,23.4,0.0,11798.04,3899.23,73081.65,0,Normal
EMP00387,Engineering,13,82.8,63376.59,30414.46,15708.85,12.2,0.0,16517.79,2381.47,97849.34,0,Normal
EMP00835,Engineering,19,60.3,59922.81,23969.12,8988.42,222.7,5992.28,11984.56,2996.14,208999.52,1,impossible_overtime
EMP00510,Engineering,9,85.7,58927.84,27227.59,12967.13,8.9,0.0,17255.54,3001.66,83782.15,0,Normal
EMP00268,Operations,28,57.1,42488.79,18080.18,8537.5,0.6,0.0,4979.84,920.5,63445.13,0,Normal
EMP00709,Engineering,7,71.2,60521.49,24921.31,10921.54,1.1,0.0,13875.51,2285.88,80827.08,0,Normal
EMP00442,Engineering,18,58.5,42042.45,16082.24,6741.37,13.6,0.0,9284.82,1211.74,59729.91,0,Normal
EMP00497,Engineering,27,72.7,48702.27,17669.39,11698.84,18.0,,6373.07,1149.44,83370.27,0,Normal
EMP00113,Operations,29,70.4,38972.74,16597.32,9163.7,3.4,2780.5,10373.34,2713.1,55670.08,0,Normal
EMP00233,Sales,24,51.3,41054.01,18924.74,9928.15,7.2,0.0,7090.27,1991.04,63596.74,0,Normal
EMP00764,Sales,2,85.3,27167.49,9241.28,6530.79,0.2,0.0,5237.88,2045.07,35707.55,0,Normal
EMP00608,Sales,13,64.4,50977.17,24364.39,6242.3,3.3,0.0,6561.69,1415.2,75184.08,0,Normal
EMP00374,HR,15,84.1,56153.7,20314.38,8858.18,9.4,5717.91,7784.33,1323.66,86884.72,0,Normal
EMP00844,Management,26,59.0,55129.01,22051.6,8269.35,2.7,238653.1,11025.8,2756.45,311716.26,1,bonus_abuse
EMP00234,Finance,1,68.9,41151.88,18361.1,6013.34,0.2,0.0,6978.55,1338.89,57286.04,0,Normal
EMP00680,HR,2,50.9,37276.55,12804.44,6338.23,2.8,5156.89,9895.81,2804.37,49854.44,0,Normal
EMP00318,Management,8,67.9,103010.2,32892.95,19815.05,0.0,8040.64,14477.03,3535.2,145746.61,0,Normal
EMP00649,Operations,16,57.1,24424.35,11070.57,5753.32,5.9,0.0,6396.36,714.39,35488.46,0,Normal
EMP00411,HR,6,50.8,40534.73,13197.77,9492.03,2.3,6286.92,10599.36,2059.27,57726.85,0,Normal
EMP00782,Finance,17,50.8,30124.95,10567.1,3936.12,0.3,2951.84,3908.62,800.72,42955.4,0,Normal
EMP00359,Operations,4,99.4,32126.75,13913.13,4237.74,0.9,5609.87,6982.0,1917.34,47259.22,0,Normal
EMP00259,Operations,21,47.9,34846.12,11478.91,6310.51,6.4,0.0,9906.78,1357.83,43461.7,0,Normal
EMP00628,Sales,21,44.9,44617.16,18728.88,5184.98,0.8,0.0,6959.59,1614.39,60291.67,0,Normal
EMP00633,Finance,5,97.3,50154.91,16077.51,9125.54,2.4,0.0,14180.2,3521.08,58785.17,0,Normal
EMP00283,Sales,29,61.4,33521.88,15928.16,5569.06,30.3,5828.53,8246.91,1533.69,60589.34,0,Normal
EMP00377,Sales,21,70.3,53212.73,18120.17,11187.3,2.5,8212.43,15770.07,1279.99,74929.74,0,Normal
EMP00385,Operations,6,87.2,34219.81,13284.17,6452.96,9.5,0.0,6737.69,771.33,49495.62,0,Normal
EMP00225,Sales,7,74.6,39238.68,15961.94,7651.63,6.5,6363.67,9365.13,3124.99,59116.91,0,Normal
EMP00818,Management,25,92.3,596011.17,238404.47,89401.68,8.7,89401.68,119202.23,29800.56,912828.37,1,salary_spike
EMP00705,HR,4,43.6,35124.17,14716.6,6165.81,7.3,0.0,6434.2,2222.81,49753.38,0,Normal
EMP00473,Finance,25,47.6,39761.7,19714.4,5040.04,16.2,0.0,4780.33,1063.99,64710.63,0,Normal
EMP00348,Finance,7,73.2,55692.84,21567.27,12089.85,8.3,0.0,11836.07,1751.15,80096.34,0,Normal
EMP00506,Engineering,20,57.9,41282.9,18034.0,4586.56,6.6,3848.63,8594.57,1316.09,60395.81,0,Normal
EMP00640,Engineering,1,57.6,45414.66,22639.55,9925.28,1.0,0.0,5464.4,1673.1,71267.75,0,Normal
EMP00849,Engineering,24,42.5,43991.04,17596.42,6598.66,3.9,21995.52,2199.55,879.82,88710.69,1,duplicate_manipulation
EMP00798,Sales,25,78.4,35606.94,15864.47,4464.06,9.5,0.0,10667.41,2038.0,46401.3,0,Normal
